AreaCode,Year,LitresPerCapita,RecordStatus
MRT,2008,0.0,Total
MRT,2008,0.0,Recorded
MRT,2008,0.0,Unrecorded
MRT,2009,0.0,Total
MRT,2009,0.0,Recorded
MRT,2009,0.0,Unrecorded
MRT,2010,0.0,Total
MRT,2010,0.0,Recorded
MRT,2010,0.0,Unrecorded
MRT,2011,0.0,Total
MRT,2011,0.0,Recorded
MRT,2011,0.0,Unrecorded
MRT,2012,0.0,Total
MRT,2012,0.0,Recorded
MRT,2012,0.0,Unrecorded
MRT,2013,0.0,Total
MRT,2013,0.0,Recorded
MRT,2013,0.0,Unrecorded
MRT,2014,0.0,Total
MRT,2014,0.0,Recorded
MRT,2014,0.0,Unrecorded
MRT,2015,0.0,Total
MRT,2015,0.0,Recorded
MRT,2015,0.0,Unrecorded
MRT,2016,0.0,Total
MRT,2016,0.0,Recorded
MRT,2016,0.0,Unrecorded
MRT,2017,0.0,Total
MRT,2017,0.0,Recorded
MRT,2017,0.0,Unrecorded
MRT,2018,0.0,Total
MRT,2018,0.0,Recorded
MRT,2018,0.0,Unrecorded
MRT,2019,0.0,Total
MRT,2019,0.0,Recorded
MRT,2019,0.0,Unrecorded
MRT,2020,0.0,Total
MRT,2020,0.0,Recorded
MRT,2020,0.0,Unrecorded
MUS,2000,8.33,Total
MUS,2000,7.38,Recorded
MUS,2000,0.95,Unrecorded
MUS,2001,8.33,Total
MUS,2001,7.38,Recorded
MUS,2001,0.95,Unrecorded
MUS,2002,8.25,Total
MUS,2002,7.3,Recorded
MUS,2002,0.95,Unrecorded
MUS,2003,8.2,Total
MUS,2003,7.26,Recorded
MUS,2003,0.94,Unrecorded
MUS,2004,8.24,Total
MUS,2004,7.3,Recorded
MUS,2004,0.94,Unrecorded
MUS,2005,8.17,Total
MUS,2005,7.24,Recorded
MUS,2005,0.93,Unrecorded
MUS,2006,8.08,Total
MUS,2006,7.15,Recorded
MUS,2006,0.93,Unrecorded
MUS,2007,7.9,Total
MUS,2007,6.98,Recorded
MUS,2007,0.92,Unrecorded
MUS,2008,7.88,Total
MUS,2008,6.97,Recorded
MUS,2008,0.91,Unrecorded
MUS,2009,7.87,Total
MUS,2009,6.96,Recorded
MUS,2009,0.91,Unrecorded
MUS,2010,7.970000000000001,Total
MUS,2010,7.07,Recorded
MUS,2010,0.9,Unrecorded
MUS,2011,7.8999999999999995,Total
MUS,2011,7.01,Recorded
MUS,2011,0.89,Unrecorded
MUS,2012,7.89,Total
MUS,2012,7.0,Recorded
MUS,2012,0.89,Unrecorded
MUS,2013,7.8,Total
MUS,2013,6.92,Recorded
MUS,2013,0.88,Unrecorded
MUS,2014,7.6899999999999995,Total
MUS,2014,6.81,Recorded
MUS,2014,0.88,Unrecorded
MUS,2015,7.69,Total
MUS,2015,6.82,Recorded
MUS,2015,0.87,Unrecorded
MUS,2016,7.69,Total
MUS,2016,6.83,Recorded
MUS,2016,0.86,Unrecorded
MUS,2017,7.81,Total
MUS,2017,6.96,Recorded
MUS,2017,0.85,Unrecorded
MUS,2018,7.82,Total
MUS,2018,6.98,Recorded
MUS,2018,0.84,Unrecorded
MUS,2019,7.82,Total
MUS,2019,6.98,Recorded
MUS,2019,0.84,Unrecorded
MUS,2020,7.13,Total
MUS,2020,6.26,Recorded
MUS,2020,0.87,Unrecorded
MEX,2000,6.46,Total
MEX,2000,5.07,Recorded
MEX,2000,1.39,Unrecorded
MEX,2001,6.46,Total
MEX,2001,5.07,Recorded
MEX,2001,1.39,Unrecorded
MEX,2002,6.39,Total
MEX,2002,5.01,Recorded
MEX,2002,1.38,Unrecorded
MEX,2003,6.38,Total
MEX,2003,5.01,Recorded
MEX,2003,1.37,Unrecorded
MEX,2004,6.42,Total
MEX,2004,5.05,Recorded
MEX,2004,1.37,Unrecorded
MEX,2005,6.49,Total
MEX,2005,5.13,Recorded
MEX,2005,1.36,Unrecorded
MEX,2006,6.22,Total
MEX,2006,4.89,Recorded
MEX,2006,1.33,Unrecorded
MEX,2007,5.95,Total
MEX,2007,4.65,Recorded
MEX,2007,1.3,Unrecorded
MEX,2008,5.66,Total
MEX,2008,4.38,Recorded
MEX,2008,1.28,Unrecorded
MEX,2009,5.59,Total
MEX,2009,4.32,Recorded
MEX,2009,1.27,Unrecorded
MEX,2010,5.49,Total
MEX,2010,4.24,Recorded
MEX,2010,1.25,Unrecorded
MEX,2011,5.29,Total
MEX,2011,4.07,Recorded
MEX,2011,1.22,Unrecorded
MEX,2012,5.16,Total
MEX,2012,3.96,Recorded
MEX,2012,1.2,Unrecorded
MEX,2013,5.109999999999999,Total
MEX,2013,3.92,Recorded
MEX,2013,1.19,Unrecorded
MEX,2014,5.220000000000001,Total
MEX,2014,4.03,Recorded
MEX,2014,1.19,Unrecorded
MEX,2015,5.4,Total
MEX,2015,4.2,Recorded
MEX,2015,1.2,Unrecorded
MEX,2016,5.64,Total
MEX,2016,4.43,Recorded
MEX,2016,1.21,Unrecorded
MEX,2017,5.8,Total
MEX,2017,4.59,Recorded
MEX,2017,1.21,Unrecorded
MEX,2018,6.0,Total
MEX,2018,4.78,Recorded
MEX,2018,1.22,Unrecorded
MEX,2019,6.0,Total
MEX,2019,4.78,Recorded
MEX,2019,1.22,Unrecorded
MEX,2020,5.02,Total
MEX,2020,3.86,Recorded
MEX,2020,1.16,Unrecorded
FSM,2000,3.47,Total
FSM,2000,2.62,Recorded
FSM,2000,0.85,Unrecorded
FSM,2001,3.47,Total
FSM,2001,2.62,Recorded
FSM,2001,0.85,Unrecorded
FSM,2002,3.83,Total
FSM,2002,2.93,Recorded
FSM,2002,0.9,Unrecorded
FSM,2003,3.5100000000000002,Total
FSM,2003,2.66,Recorded
FSM,2003,0.85,Unrecorded
FSM,2004,3.1399999999999997,Total
FSM,2004,2.36,Recorded
FSM,2004,0.78,Unrecorded
FSM,2005,2.58,Total
FSM,2005,1.89,Recorded
FSM,2005,0.69,Unrecorded
FSM,2006,2.4,Total
FSM,2006,1.75,Recorded
FSM,2006,0.65,Unrecorded
FSM,2007,2.43,Total
FSM,2007,1.77,Recorded
FSM,2007,0.66,Unrecorded
FSM,2008,2.5500000000000003,Total
FSM,2008,1.87,Recorded
FSM,2008,0.68,Unrecorded
FSM,2009,2.5999999999999996,Total
FSM,2009,1.91,Recorded
FSM,2009,0.69,Unrecorded
FSM,2010,2.56,Total
FSM,2010,1.88,Recorded
FSM,2010,0.68,Unrecorded
FSM,2011,2.9000000000000004,Total
FSM,2011,2.16,Recorded
FSM,2011,0.74,Unrecorded
FSM,2012,2.83,Total
FSM,2012,2.11,Recorded
FSM,2012,0.72,Unrecorded
FSM,2013,2.6799999999999997,Total
FSM,2013,1.99,Recorded
FSM,2013,0.69,Unrecorded
FSM,2014,2.16,Total
FSM,2014,1.56,Recorded
FSM,2014,0.6,Unrecorded
FSM,2015,2.14,Total
FSM,2015,1.55,Recorded
FSM,2015,0.59,Unrecorded
FSM,2016,2.18,Total
FSM,2016,1.58,Recorded
FSM,2016,0.6,Unrecorded
FSM,2017,2.18,Total
FSM,2017,1.58,Recorded
FSM,2017,0.6,Unrecorded
FSM,2018,2.18,Total
FSM,2018,1.58,Recorded
FSM,2018,0.6,Unrecorded
FSM,2019,2.18,Total
FSM,2019,1.58,Recorded
FSM,2019,0.6,Unrecorded
FSM,2020,2.08,Total
FSM,2020,1.5,Recorded
FSM,2020,0.58,Unrecorded
MCO,2019,0.0,Total
MCO,2019,,Unrecorded
MNG,2000,2.83,Total
MNG,2000,2.25,Recorded
MNG,2000,0.58,Unrecorded
MNG,2001,2.83,Total
MNG,2001,2.25,Recorded
MNG,2001,0.58,Unrecorded
MNG,2002,2.63,Total
MNG,2002,2.09,Recorded
MNG,2002,0.54,Unrecorded
MNG,2003,2.44,Total
MNG,2003,1.93,Recorded
MNG,2003,0.51,Unrecorded
MNG,2004,3.43,Total
MNG,2004,2.85,Recorded
MNG,2004,0.58,Unrecorded
MNG,2005,4.5,Total
MNG,2005,3.82,Recorded
MNG,2005,0.68,Unrecorded
MNG,2006,7.05,Total
MNG,2006,6.29,Recorded
MNG,2006,0.76,Unrecorded
MNG,2007,8.28,Total
MNG,2007,7.54,Recorded
MNG,2007,0.74,Unrecorded
MNG,2008,8.94,Total
MNG,2008,8.2,Recorded
MNG,2008,0.74,Unrecorded
MNG,2009,8.48,Total
MNG,2009,7.73,Recorded
MNG,2009,0.75,Unrecorded
MNG,2010,7.74,Total
MNG,2010,6.98,Recorded
MNG,2010,0.76,Unrecorded
MNG,2011,8.05,Total
MNG,2011,7.3,Recorded
MNG,2011,0.75,Unrecorded
MNG,2012,9.59,Total
MNG,2012,8.92,Recorded
MNG,2012,0.67,Unrecorded
MNG,2013,10.64,Total
MNG,2013,10.0,Recorded
MNG,2013,0.64,Unrecorded
MNG,2014,10.9,Total
MNG,2014,10.27,Recorded
MNG,2014,0.63,Unrecorded
MNG,2015,9.629999999999999,Total
MNG,2015,8.95,Recorded
MNG,2015,0.68,Unrecorded
MNG,2016,8.629999999999999,Total
MNG,2016,7.92,Recorded
MNG,2016,0.71,Unrecorded
MNG,2017,8.43,Total
MNG,2017,7.72,Recorded
MNG,2017,0.71,Unrecorded
MNG,2018,7.91,Total
MNG,2018,7.19,Recorded
MNG,2018,0.72,Unrecorded
MNG,2019,7.91,Total
MNG,2019,7.19,Recorded
MNG,2019,0.72,Unrecorded
MNG,2020,7.66,Total
MNG,2020,6.94,Recorded
MNG,2020,0.72,Unrecorded
MNE,2019,2.6,Total
MNE,2019,2.6,Unrecorded
MAR,2000,0.506,Total
MAR,2000,0.44,Recorded
MAR,2000,0.066,Unrecorded
MAR,2001,0.506,Total
MAR,2001,0.44,Recorded
MAR,2001,0.066,Unrecorded
MAR,2002,0.517,Total
MAR,2002,0.45,Recorded
MAR,2002,0.067,Unrecorded
MAR,2003,0.517,Total
MAR,2003,0.45,Recorded
MAR,2003,0.067,Unrecorded
MAR,2004,0.517,Total
MAR,2004,0.45,Recorded
MAR,2004,0.067,Unrecorded
MAR,2005,0.527,Total
MAR,2005,0.46,Recorded
MAR,2005,0.067,Unrecorded
MAR,2006,0.527,Total
MAR,2006,0.46,Recorded
MAR,2006,0.067,Unrecorded
MAR,2007,0.5489999999999999,Total
MAR,2007,0.48,Recorded
MAR,2007,0.069,Unrecorded
MAR,2008,0.5609999999999999,Total
MAR,2008,0.49,Recorded
MAR,2008,0.071,Unrecorded
MAR,2009,0.56,Total
MAR,2009,0.49,Recorded
MAR,2009,0.07,Unrecorded
MAR,2010,0.548,Total
MAR,2010,0.48,Recorded
MAR,2010,0.068,Unrecorded
MAR,2011,0.525,Total
MAR,2011,0.46,Recorded
MAR,2011,0.065,Unrecorded
MAR,2012,0.514,Total
MAR,2012,0.45,Recorded
MAR,2012,0.064,Unrecorded
MAR,2013,0.502,Total
MAR,2013,0.44,Recorded
MAR,2013,0.062,Unrecorded
MAR,2014,0.46799999999999997,Total
MAR,2014,0.41,Recorded
MAR,2014,0.058,Unrecorded
MAR,2015,0.445,Total
MAR,2015,0.39,Recorded
MAR,2015,0.055,Unrecorded
MAR,2016,0.445,Total
MAR,2016,0.39,Recorded
MAR,2016,0.055,Unrecorded
MAR,2017,0.478,Total
MAR,2017,0.42,Recorded
MAR,2017,0.058,Unrecorded
MAR,2018,0.534,Total
MAR,2018,0.47,Recorded
MAR,2018,0.064,Unrecorded
MAR,2019,0.534,Total
MAR,2019,0.47,Recorded
MAR,2019,0.064,Unrecorded
MAR,2020,0.5449999999999999,Total
MAR,2020,0.48,Recorded
MAR,2020,0.065,Unrecorded
MOZ,2000,1.09,Total
MOZ,2000,0.76,Recorded
MOZ,2000,0.33,Unrecorded
MOZ,2001,1.09,Total
MOZ,2001,0.76,Recorded
MOZ,2001,0.33,Unrecorded
MOZ,2002,1.06,Total
MOZ,2002,0.74,Recorded
MOZ,2002,0.32,Unrecorded
MOZ,2003,1.05,Total
MOZ,2003,0.73,Recorded
MOZ,2003,0.32,Unrecorded
MOZ,2004,1.06,Total
MOZ,2004,0.74,Recorded
MOZ,2004,0.32,Unrecorded
MOZ,2005,1.05,Total
MOZ,2005,0.73,Recorded
MOZ,2005,0.32,Unrecorded
MOZ,2006,1.05,Total
MOZ,2006,0.73,Recorded
MOZ,2006,0.32,Unrecorded
MOZ,2007,1.09,Total
MOZ,2007,0.76,Recorded
MOZ,2007,0.33,Unrecorded
MOZ,2008,1.1300000000000001,Total
MOZ,2008,0.79,Recorded
MOZ,2008,0.34,Unrecorded
MOZ,2009,1.17,Total
MOZ,2009,0.82,Recorded
MOZ,2009,0.35,Unrecorded
MOZ,2010,1.24,Total
MOZ,2010,0.87,Recorded
MOZ,2010,0.37,Unrecorded
MOZ,2011,1.33,Total
MOZ,2011,0.94,Recorded
MOZ,2011,0.39,Unrecorded
MOZ,2012,1.43,Total
MOZ,2012,1.01,Recorded
MOZ,2012,0.42,Unrecorded
MOZ,2013,1.52,Total
MOZ,2013,1.08,Recorded
MOZ,2013,0.44,Unrecorded
MOZ,2014,1.6199999999999999,Total
MOZ,2014,1.16,Recorded
MOZ,2014,0.46,Unrecorded
MOZ,2015,1.77,Total
MOZ,2015,1.27,Recorded
MOZ,2015,0.5,Unrecorded
MOZ,2016,1.8800000000000001,Total
MOZ,2016,1.36,Recorded
MOZ,2016,0.52,Unrecorded
MOZ,2017,1.97,Total
MOZ,2017,1.43,Recorded
MOZ,2017,0.54,Unrecorded
MOZ,2018,2.0300000000000002,Total
MOZ,2018,1.48,Recorded
MOZ,2018,0.55,Unrecorded
MOZ,2019,2.0300000000000002,Total
MOZ,2019,1.48,Recorded
MOZ,2019,0.55,Unrecorded
MOZ,2020,1.9,Total
MOZ,2020,1.38,Recorded
MOZ,2020,0.52,Unrecorded
MMR,2000,0.374,Total
MMR,2000,0.33,Recorded
MMR,2000,0.044,Unrecorded
MMR,2001,0.374,Total
MMR,2001,0.33,Recorded
MMR,2001,0.044,Unrecorded
MMR,2002,0.52,Total
MMR,2002,0.46,Recorded
MMR,2002,0.06,Unrecorded
MMR,2003,0.6659999999999999,Total
MMR,2003,0.59,Recorded
MMR,2003,0.076,Unrecorded
MMR,2004,0.6869999999999999,Total
MMR,2004,0.61,Recorded
MMR,2004,0.077,Unrecorded
MMR,2005,0.709,Total
MMR,2005,0.63,Recorded
MMR,2005,0.079,Unrecorded
MMR,2006,0.753,Total
MMR,2006,0.67,Recorded
MMR,2006,0.083,Unrecorded
MMR,2007,0.8089999999999999,Total
MMR,2007,0.72,Recorded
MMR,2007,0.089,Unrecorded
MMR,2008,0.897,Total
MMR,2008,0.8,Recorded
MMR,2008,0.097,Unrecorded
MMR,2009,0.98,Total
MMR,2009,0.88,Recorded
MMR,2009,0.1,Unrecorded
MMR,2010,1.09,Total
MMR,2010,0.98,Recorded
MMR,2010,0.11,Unrecorded
MMR,2011,1.23,Total
MMR,2011,1.1,Recorded
MMR,2011,0.13,Unrecorded
MMR,2012,1.3599999999999999,Total
MMR,2012,1.22,Recorded
MMR,2012,0.14,Unrecorded
MMR,2013,1.44,Total
MMR,2013,1.3,Recorded
MMR,2013,0.14,Unrecorded
MMR,2014,1.52,Total
MMR,2014,1.37,Recorded
MMR,2014,0.15,Unrecorded
MMR,2015,1.6199999999999999,Total
MMR,2015,1.46,Recorded
MMR,2015,0.16,Unrecorded
MMR,2016,1.77,Total
MMR,2016,1.6,Recorded
MMR,2016,0.17,Unrecorded
MMR,2017,1.92,Total
MMR,2017,1.74,Recorded
MMR,2017,0.18,Unrecorded
MMR,2018,2.12,Total
MMR,2018,1.93,Recorded
MMR,2018,0.19,Unrecorded
MMR,2019,2.12,Total
MMR,2019,1.93,Recorded
MMR,2019,0.19,Unrecorded
MMR,2020,1.94,Total
MMR,2020,1.76,Recorded
MMR,2020,0.18,Unrecorded
NAM,2000,4.68,Total
NAM,2000,3.71,Recorded
NAM,2000,0.97,Unrecorded
NAM,2001,4.68,Total
NAM,2001,3.71,Recorded
NAM,2001,0.97,Unrecorded
NAM,2002,4.609999999999999,Total
NAM,2002,3.65,Recorded
NAM,2002,0.96,Unrecorded
NAM,2003,4.59,Total
NAM,2003,3.64,Recorded
NAM,2003,0.95,Unrecorded
NAM,2004,4.51,Total
NAM,2004,3.58,Recorded
NAM,2004,0.93,Unrecorded
NAM,2005,4.48,Total
NAM,2005,3.56,Recorded
NAM,2005,0.92,Unrecorded
NAM,2006,4.42,Total
NAM,2006,3.51,Recorded
NAM,2006,0.91,Unrecorded
NAM,2007,4.46,Total
NAM,2007,3.56,Recorded
NAM,2007,0.9,Unrecorded
NAM,2008,4.64,Total
NAM,2008,3.73,Recorded
NAM,2008,0.91,Unrecorded
NAM,2009,4.8,Total
NAM,2009,3.88,Recorded
NAM,2009,0.92,Unrecorded
NAM,2010,4.989999999999999,Total
NAM,2010,4.06,Recorded
NAM,2010,0.93,Unrecorded
NAM,2011,5.12,Total
NAM,2011,4.19,Recorded
NAM,2011,0.93,Unrecorded
NAM,2012,5.380000000000001,Total
NAM,2012,4.44,Recorded
NAM,2012,0.94,Unrecorded
NAM,2013,5.6,Total
NAM,2013,4.66,Recorded
NAM,2013,0.94,Unrecorded
NAM,2014,5.84,Total
NAM,2014,4.9,Recorded
NAM,2014,0.94,Unrecorded
NAM,2015,6.050000000000001,Total
NAM,2015,5.11,Recorded
NAM,2015,0.94,Unrecorded
NAM,2016,6.140000000000001,Total
NAM,2016,5.2,Recorded
NAM,2016,0.94,Unrecorded
NAM,2017,6.140000000000001,Total
NAM,2017,5.2,Recorded
NAM,2017,0.94,Unrecorded
NAM,2018,5.97,Total
NAM,2018,5.04,Recorded
NAM,2018,0.93,Unrecorded
NAM,2019,5.97,Total
NAM,2019,5.04,Recorded
NAM,2019,0.93,Unrecorded
NAM,2020,5.08,Total
NAM,2020,4.19,Recorded
NAM,2020,0.89,Unrecorded
NRU,2000,4.46,Total
NRU,2000,3.8,Recorded
NRU,2000,0.66,Unrecorded
NRU,2001,4.46,Total
NRU,2001,3.8,Recorded
NRU,2001,0.66,Unrecorded
NRU,2002,3.36,Total
NRU,2002,2.77,Recorded
NRU,2002,0.59,Unrecorded
NRU,2003,3.27,Total
NRU,2003,2.69,Recorded
NRU,2003,0.58,Unrecorded
NRU,2004,2.8600000000000003,Total
NRU,2004,2.33,Recorded
NRU,2004,0.53,Unrecorded
NRU,2005,2.7600000000000002,Total
NRU,2005,2.24,Recorded
NRU,2005,0.52,Unrecorded
NRU,2006,2.57,Total
NRU,2006,2.07,Recorded
NRU,2006,0.5,Unrecorded
NRU,2007,2.7600000000000002,Total
NRU,2007,2.24,Recorded
NRU,2007,0.52,Unrecorded
NRU,2008,2.67,Total
NRU,2008,2.16,Recorded
NRU,2008,0.51,Unrecorded
NRU,2009,3.5100000000000002,Total
NRU,2009,2.93,Recorded
NRU,2009,0.58,Unrecorded
NRU,2010,4.17,Total
NRU,2010,3.54,Recorded
NRU,2010,0.63,Unrecorded
NRU,2011,4.75,Total
NRU,2011,4.06,Recorded
NRU,2011,0.69,Unrecorded
NRU,2012,4.02,Total
NRU,2012,3.4,Recorded
NRU,2012,0.62,Unrecorded
NRU,2013,3.35,Total
NRU,2013,2.79,Recorded
NRU,2013,0.56,Unrecorded
NRU,2014,2.95,Total
NRU,2014,2.44,Recorded
NRU,2014,0.51,Unrecorded
NRU,2015,2.94,Total
NRU,2015,2.44,Recorded
NRU,2015,0.5,Unrecorded
NRU,2016,2.94,Total
NRU,2016,2.44,Recorded
NRU,2016,0.5,Unrecorded
NRU,2017,2.94,Total
NRU,2017,2.44,Recorded
NRU,2017,0.5,Unrecorded
NRU,2018,2.94,Total
NRU,2018,2.44,Recorded
NRU,2018,0.5,Unrecorded
NRU,2019,2.94,Total
NRU,2019,2.44,Recorded
NRU,2019,0.5,Unrecorded
NRU,2020,2.79,Total
NRU,2020,2.31,Recorded
NRU,2020,0.48,Unrecorded
NPL,2000,0.201,Total
NPL,2000,0.11,Recorded
NPL,2000,0.091,Unrecorded
NPL,2001,0.201,Total
NPL,2001,0.11,Recorded
NPL,2001,0.091,Unrecorded
NPL,2002,0.25,Total
NPL,2002,0.14,Recorded
NPL,2002,0.11,Unrecorded
NPL,2003,0.31000000000000005,Total
NPL,2003,0.17,Recorded
NPL,2003,0.14,Unrecorded
NPL,2004,0.31000000000000005,Total
NPL,2004,0.17,Recorded
NPL,2004,0.14,Unrecorded
NPL,2005,0.31000000000000005,Total
NPL,2005,0.17,Recorded
NPL,2005,0.14,Unrecorded
NPL,2006,0.30000000000000004,Total
NPL,2006,0.16,Recorded
NPL,2006,0.14,Unrecorded
NPL,2007,0.29000000000000004,Total
NPL,2007,0.16,Recorded
NPL,2007,0.13,Unrecorded
NPL,2008,0.31000000000000005,Total
NPL,2008,0.17,Recorded
NPL,2008,0.14,Unrecorded
NPL,2009,0.64,Total
NPL,2009,0.36,Recorded
NPL,2009,0.28,Unrecorded
NPL,2010,0.95,Total
NPL,2010,0.54,Recorded
NPL,2010,0.41,Unrecorded
NPL,2011,1.24,Total
NPL,2011,0.71,Recorded
NPL,2011,0.53,Unrecorded
NPL,2012,1.26,Total
NPL,2012,0.72,Recorded
NPL,2012,0.54,Unrecorded
NPL,2013,1.15,Total
NPL,2013,0.66,Recorded
NPL,2013,0.49,Unrecorded
NPL,2014,1.1800000000000002,Total
NPL,2014,0.68,Recorded
NPL,2014,0.5,Unrecorded
NPL,2015,1.22,Total
NPL,2015,0.7,Recorded
NPL,2015,0.52,Unrecorded
NPL,2016,1.35,Total
NPL,2016,0.78,Recorded
NPL,2016,0.57,Unrecorded
NPL,2017,1.34,Total
NPL,2017,0.78,Recorded
NPL,2017,0.56,Unrecorded
NPL,2018,1.37,Total
NPL,2018,0.8,Recorded
NPL,2018,0.57,Unrecorded
NPL,2019,1.37,Total
NPL,2019,0.8,Recorded
NPL,2019,0.57,Unrecorded
NPL,2020,1.06,Total
NPL,2020,0.61,Recorded
NPL,2020,0.45,Unrecorded
NLD,2000,10.46,Total
NLD,2000,9.89,Recorded
NLD,2000,0.57,Unrecorded
NLD,2001,10.46,Total
NLD,2001,9.89,Recorded
NLD,2001,0.57,Unrecorded
NLD,2002,10.24,Total
NLD,2002,9.67,Recorded
NLD,2002,0.57,Unrecorded
NLD,2003,10.15,Total
NLD,2003,9.59,Recorded
NLD,2003,0.56,Unrecorded
NLD,2004,10.08,Total
NLD,2004,9.52,Recorded
NLD,2004,0.56,Unrecorded
NLD,2005,10.09,Total
NLD,2005,9.55,Recorded
NLD,2005,0.54,Unrecorded
NLD,2006,10.03,Total
NLD,2006,9.51,Recorded
NLD,2006,0.52,Unrecorded
NLD,2007,10.02,Total
NLD,2007,9.51,Recorded
NLD,2007,0.51,Unrecorded
NLD,2008,9.86,Total
NLD,2008,9.36,Recorded
NLD,2008,0.5,Unrecorded
NLD,2009,9.74,Total
NLD,2009,9.24,Recorded
NLD,2009,0.5,Unrecorded
NLD,2010,9.57,Total
NLD,2010,9.07,Recorded
NLD,2010,0.5,Unrecorded
NLD,2011,9.55,Total
NLD,2011,9.05,Recorded
NLD,2011,0.5,Unrecorded
NLD,2012,9.38,Total
NLD,2012,8.89,Recorded
NLD,2012,0.49,Unrecorded
NLD,2013,9.18,Total
NLD,2013,8.69,Recorded
NLD,2013,0.49,Unrecorded
NLD,2014,8.92,Total
NLD,2014,8.43,Recorded
NLD,2014,0.49,Unrecorded
NLD,2015,8.82,Total
NLD,2015,8.33,Recorded
NLD,2015,0.49,Unrecorded
NLD,2016,8.77,Total
NLD,2016,8.29,Recorded
NLD,2016,0.48,Unrecorded
NLD,2017,8.770000000000001,Total
NLD,2017,8.31,Recorded
NLD,2017,0.46,Unrecorded
NLD,2018,8.739999999999998,Total
NLD,2018,8.29,Recorded
NLD,2018,0.45,Unrecorded
NLD,2019,8.739999999999998,Total
NLD,2019,8.29,Recorded
NLD,2019,0.45,Unrecorded
NLD,2020,8.18,Total
NLD,2020,7.73,Recorded
NLD,2020,0.45,Unrecorded
NZL,2000,9.489999999999998,Total
NZL,2000,8.87,Recorded
NZL,2000,0.62,Unrecorded
NZL,2001,9.489999999999998,Total
NZL,2001,8.87,Recorded
NZL,2001,0.62,Unrecorded
NZL,2002,9.51,Total
NZL,2002,8.9,Recorded
NZL,2002,0.61,Unrecorded
NZL,2003,9.66,Total
NZL,2003,9.06,Recorded
NZL,2003,0.6,Unrecorded
NZL,2004,9.74,Total
NZL,2004,9.14,Recorded
NZL,2004,0.6,Unrecorded
NZL,2005,9.86,Total
NZL,2005,9.28,Recorded
NZL,2005,0.58,Unrecorded
NZL,2006,9.86,Total
NZL,2006,9.29,Recorded
NZL,2006,0.57,Unrecorded
NZL,2007,9.91,Total
NZL,2007,9.35,Recorded
NZL,2007,0.56,Unrecorded
NZL,2008,9.870000000000001,Total
NZL,2008,9.31,Recorded
NZL,2008,0.56,Unrecorded
NZL,2009,10.0,Total
NZL,2009,9.45,Recorded
NZL,2009,0.55,Unrecorded
NZL,2010,9.99,Total
NZL,2010,9.44,Recorded
NZL,2010,0.55,Unrecorded
NZL,2011,9.95,Total
NZL,2011,9.41,Recorded
NZL,2011,0.54,Unrecorded
NZL,2012,9.79,Total
NZL,2012,9.25,Recorded
NZL,2012,0.54,Unrecorded
NZL,2013,9.62,Total
NZL,2013,9.09,Recorded
NZL,2013,0.53,Unrecorded
NZL,2014,9.459999999999999,Total
NZL,2014,8.93,Recorded
NZL,2014,0.53,Unrecorded
NZL,2015,9.41,Total
NZL,2015,8.89,Recorded
NZL,2015,0.52,Unrecorded
NZL,2016,9.43,Total
NZL,2016,8.92,Recorded
NZL,2016,0.51,Unrecorded
NZL,2017,9.57,Total
NZL,2017,9.07,Recorded
NZL,2017,0.5,Unrecorded
NZL,2018,9.61,Total
NZL,2018,9.12,Recorded
NZL,2018,0.49,Unrecorded
NZL,2019,9.61,Total
NZL,2019,9.12,Recorded
NZL,2019,0.49,Unrecorded
NZL,2020,9.74,Total
NZL,2020,9.26,Recorded
NZL,2020,0.48,Unrecorded
NIC,2000,3.9400000000000004,Total
NIC,2000,3.47,Recorded
NIC,2000,0.47,Unrecorded
NIC,2001,3.9400000000000004,Total
NIC,2001,3.47,Recorded
NIC,2001,0.47,Unrecorded
NIC,2002,4.0,Total
NIC,2002,3.53,Recorded
NIC,2002,0.47,Unrecorded
NIC,2003,4.1,Total
NIC,2003,3.62,Recorded
NIC,2003,0.48,Unrecorded
NIC,2004,4.16,Total
NIC,2004,3.68,Recorded
NIC,2004,0.48,Unrecorded
NIC,2005,4.13,Total
NIC,2005,3.65,Recorded
NIC,2005,0.48,Unrecorded
NIC,2006,4.140000000000001,Total
NIC,2006,3.66,Recorded
NIC,2006,0.48,Unrecorded
NIC,2007,4.11,Total
NIC,2007,3.64,Recorded
NIC,2007,0.47,Unrecorded
NIC,2008,4.0,Total
NIC,2008,3.53,Recorded
NIC,2008,0.47,Unrecorded
NIC,2009,3.85,Total
NIC,2009,3.39,Recorded
NIC,2009,0.46,Unrecorded
NIC,2010,3.7600000000000002,Total
NIC,2010,3.31,Recorded
NIC,2010,0.45,Unrecorded
NIC,2011,3.87,Total
NIC,2011,3.41,Recorded
NIC,2011,0.46,Unrecorded
NIC,2012,3.94,Total
NIC,2012,3.48,Recorded
NIC,2012,0.46,Unrecorded
NIC,2013,4.0,Total
NIC,2013,3.54,Recorded
NIC,2013,0.46,Unrecorded
NIC,2014,4.04,Total
NIC,2014,3.58,Recorded
NIC,2014,0.46,Unrecorded
NIC,2015,4.13,Total
NIC,2015,3.67,Recorded
NIC,2015,0.46,Unrecorded
NIC,2016,4.25,Total
NIC,2016,3.78,Recorded
NIC,2016,0.47,Unrecorded
NIC,2017,4.27,Total
NIC,2017,3.8,Recorded
NIC,2017,0.47,Unrecorded
