AreaCode,Year,Sex,LitresPerCapita
SOM,2009,Male,
SOM,2009,Total,
SOM,2010,Female,
SOM,2010,Male,
SOM,2010,Total,
SOM,2011,Female,
SOM,2011,Male,
SOM,2011,Total,
SOM,2012,Female,
SOM,2012,Male,
SOM,2012,Total,
SOM,2013,Female,
SOM,2013,Male,
SOM,2013,Total,
SOM,2014,Female,
SOM,2014,Male,
SOM,2014,Total,
SOM,2015,Female,
SOM,2015,Male,
SOM,2015,Total,
SOM,2016,Female,
SOM,2016,Male,
SOM,2016,Total,
SOM,2017,Female,
SOM,2017,Male,
SOM,2017,Total,
SOM,2018,Female,
SOM,2018,Male,
SOM,2018,Total,
SOM,2019,Female,
SOM,2019,Male,
SOM,2019,Total,
SOM,2020,Female,
SOM,2020,Male,
SOM,2020,Total,
ZAF,2000,Female,14.71
ZAF,2000,Male,39.27
ZAF,2000,Total,29.74
ZAF,2001,Female,14.71
ZAF,2001,Male,39.27
ZAF,2001,Total,29.74
ZAF,2002,Female,14.52
ZAF,2002,Male,38.73
ZAF,2002,Total,29.38
ZAF,2003,Female,14.41
ZAF,2003,Male,38.42
ZAF,2003,Total,29.18
ZAF,2004,Female,14.33
ZAF,2004,Male,38.21
ZAF,2004,Total,29.04
ZAF,2005,Female,14.28
ZAF,2005,Male,38.1
ZAF,2005,Total,28.98
ZAF,2006,Female,14.22
ZAF,2006,Male,37.95
ZAF,2006,Total,28.89
ZAF,2007,Female,14.12
ZAF,2007,Male,37.69
ZAF,2007,Total,28.71
ZAF,2008,Female,13.96
ZAF,2008,Male,37.26
ZAF,2008,Total,28.43
ZAF,2009,Female,13.77
ZAF,2009,Male,36.72
ZAF,2009,Total,28.06
ZAF,2010,Female,13.69
ZAF,2010,Male,36.52
ZAF,2010,Total,27.94
ZAF,2011,Female,13.7
ZAF,2011,Male,36.59
ZAF,2011,Total,28.01
ZAF,2012,Female,13.7
ZAF,2012,Male,36.64
ZAF,2012,Total,28.07
ZAF,2013,Female,13.62
ZAF,2013,Male,36.47
ZAF,2013,Total,27.97
ZAF,2014,Female,13.51
ZAF,2014,Male,36.23
ZAF,2014,Total,27.83
ZAF,2015,Female,13.36
ZAF,2015,Male,35.89
ZAF,2015,Total,27.62
ZAF,2016,Female,13.21
ZAF,2016,Male,35.55
ZAF,2016,Total,27.38
ZAF,2017,Female,13.07
ZAF,2017,Male,35.25
ZAF,2017,Total,27.16
ZAF,2018,Female,13.06
ZAF,2018,Male,35.31
ZAF,2018,Total,27.2
ZAF,2019,Female,13.06
ZAF,2019,Male,35.31
ZAF,2019,Total,27.2
ZAF,2020,Female,11.49
ZAF,2020,Male,30.96
ZAF,2020,Total,24.06
ESP,2000,Female,7.48
ESP,2000,Male,21.4
ESP,2000,Total,14.88
ESP,2001,Female,7.48
ESP,2001,Male,21.4
ESP,2001,Total,14.88
ESP,2002,Female,7.34
ESP,2002,Male,21.03
ESP,2002,Total,14.63
ESP,2003,Female,7.18
ESP,2003,Male,20.6
ESP,2003,Total,14.35
ESP,2004,Female,7.41
ESP,2004,Male,21.33
ESP,2004,Total,14.84
ESP,2005,Female,7.5
ESP,2005,Male,21.67
ESP,2005,Total,15.06
ESP,2006,Female,7.41
ESP,2006,Male,21.45
ESP,2006,Total,14.91
ESP,2007,Female,7.09
ESP,2007,Male,20.51
ESP,2007,Total,14.27
ESP,2008,Female,6.76
ESP,2008,Male,19.51
ESP,2008,Total,13.6
ESP,2009,Female,6.36
ESP,2009,Male,18.33
ESP,2009,Total,12.8
ESP,2010,Female,6.08
ESP,2010,Male,17.48
ESP,2010,Total,12.23
ESP,2011,Female,5.81
ESP,2011,Male,16.69
ESP,2011,Total,11.69
ESP,2012,Female,5.74
ESP,2012,Male,16.52
ESP,2012,Total,11.56
ESP,2013,Female,5.58
ESP,2013,Male,16.07
ESP,2013,Total,11.25
ESP,2014,Female,5.91
ESP,2014,Male,17.11
ESP,2014,Total,11.93
ESP,2015,Female,6.32
ESP,2015,Male,18.41
ESP,2015,Total,12.79
ESP,2016,Female,6.86
ESP,2016,Male,20.1
ESP,2016,Total,13.91
ESP,2017,Female,6.86
ESP,2017,Male,20.1
ESP,2017,Total,13.9
ESP,2018,Female,6.85
ESP,2018,Male,20.07
ESP,2018,Total,13.87
ESP,2019,Female,6.85
ESP,2019,Male,20.07
ESP,2019,Total,13.87
ESP,2020,Female,5.92
ESP,2020,Male,17.18
ESP,2020,Total,11.96
LKA,2000,Female,2.69
LKA,2000,Male,6.92
LKA,2000,Total,5.39
LKA,2001,Female,2.69
LKA,2001,Male,6.92
LKA,2001,Total,5.39
LKA,2002,Female,2.79
LKA,2002,Male,7.17
LKA,2002,Total,5.59
LKA,2003,Female,2.67
LKA,2003,Male,6.88
LKA,2003,Total,5.36
LKA,2004,Female,2.8
LKA,2004,Male,7.23
LKA,2004,Total,5.62
LKA,2005,Female,2.88
LKA,2005,Male,7.45
LKA,2005,Total,5.78
LKA,2006,Female,3.2
LKA,2006,Male,8.29
LKA,2006,Total,6.42
LKA,2007,Female,3.25
LKA,2007,Male,8.44
LKA,2007,Total,6.52
LKA,2008,Female,3.29
LKA,2008,Male,8.55
LKA,2008,Total,6.6
LKA,2009,Female,3.3
LKA,2009,Male,8.59
LKA,2009,Total,6.62
LKA,2010,Female,3.52
LKA,2010,Male,9.19
LKA,2010,Total,7.06
LKA,2011,Female,3.84
LKA,2011,Male,10.05
LKA,2011,Total,7.7
LKA,2012,Female,3.96
LKA,2012,Male,10.38
LKA,2012,Total,7.94
LKA,2013,Female,3.87
LKA,2013,Male,10.14
LKA,2013,Total,7.75
LKA,2014,Female,3.8
LKA,2014,Male,9.97
LKA,2014,Total,7.62
LKA,2015,Female,3.8
LKA,2015,Male,9.97
LKA,2015,Total,7.62
LKA,2016,Female,3.85
LKA,2016,Male,10.12
LKA,2016,Total,7.73
LKA,2017,Female,3.79
LKA,2017,Male,9.98
LKA,2017,Total,7.63
LKA,2018,Female,3.77
LKA,2018,Male,9.92
LKA,2018,Total,7.58
LKA,2019,Female,3.77
LKA,2019,Male,9.92
LKA,2019,Total,7.58
LKA,2020,Female,3.87
LKA,2020,Male,10.22
LKA,2020,Total,7.8
SDN,2000,Female,
SDN,2000,Male,
SDN,2000,Total,
SDN,2001,Female,
SDN,2001,Male,
SDN,2001,Total,
SDN,2002,Female,
SDN,2002,Male,
SDN,2002,Total,
SDN,2003,Female,
SDN,2003,Male,
SDN,2003,Total,
SDN,2004,Female,
SDN,2004,Male,
SDN,2004,Total,
SDN,2005,Female,
SDN,2005,Male,
SDN,2005,Total,
SDN,2006,Female,
SDN,2006,Male,
SDN,2006,Total,
SDN,2007,Female,
SDN,2007,Male,
SDN,2007,Total,
SDN,2008,Female,
SDN,2008,Male,
SDN,2008,Total,
SDN,2009,Female,
SDN,2009,Male,
SDN,2009,Total,
SDN,2010,Female,0.29
SDN,2010,Male,0.79
SDN,2010,Total,0.65
SDN,2011,Female,0.3
SDN,2011,Male,0.8
SDN,2011,Total,0.65
SDN,2012,Female,0.3
SDN,2012,Male,0.8
SDN,2012,Total,0.65
SDN,2013,Female,1.13
SDN,2013,Male,3.06
SDN,2013,Total,2.5
SDN,2014,Female,1.14
SDN,2014,Male,3.06
SDN,2014,Total,2.51
SDN,2015,Female,1.14
SDN,2015,Male,3.07
SDN,2015,Total,2.51
SDN,2016,Female,0.012
SDN,2016,Male,0.034
SDN,2016,Total,0.028
SDN,2017,Female,0.014
SDN,2017,Male,0.038
SDN,2017,Total,0.031
SDN,2018,Female,0.033
SDN,2018,Male,0.089
SDN,2018,Total,0.073
SDN,2019,Female,0.033
SDN,2019,Male,0.089
SDN,2019,Total,0.073
SDN,2020,Female,0.065
SDN,2020,Male,0.18
SDN,2020,Total,0.15
SUR,2000,Female,5.76
SUR,2000,Male,14.97
SUR,2000,Total,11.49
SUR,2001,Female,5.76
SUR,2001,Male,14.97
SUR,2001,Total,11.49
SUR,2002,Female,5.79
SUR,2002,Male,15.07
SUR,2002,Total,11.57
SUR,2003,Female,5.88
SUR,2003,Male,15.36
SUR,2003,Total,11.79
SUR,2004,Female,5.88
SUR,2004,Male,15.38
SUR,2004,Total,11.81
SUR,2005,Female,5.87
SUR,2005,Male,15.35
SUR,2005,Total,11.78
SUR,2006,Female,5.88
SUR,2006,Male,15.41
SUR,2006,Total,11.81
SUR,2007,Female,5.96
SUR,2007,Male,15.66
SUR,2007,Total,11.99
SUR,2008,Female,6.06
SUR,2008,Male,15.98
SUR,2008,Total,12.22
SUR,2009,Female,6.19
SUR,2009,Male,16.36
SUR,2009,Total,12.49
SUR,2010,Female,6.41
SUR,2010,Male,17.0
SUR,2010,Total,12.95
SUR,2011,Female,6.63
SUR,2011,Male,17.63
SUR,2011,Total,13.4
SUR,2012,Female,6.76
SUR,2012,Male,18.02
SUR,2012,Total,13.67
SUR,2013,Female,6.66
SUR,2013,Male,17.76
SUR,2013,Total,13.46
SUR,2014,Female,6.36
SUR,2014,Male,16.91
SUR,2014,Total,12.83
SUR,2015,Female,6.34
SUR,2015,Male,16.88
SUR,2015,Total,12.81
SUR,2016,Female,6.47
SUR,2016,Male,17.25
SUR,2016,Total,13.06
SUR,2017,Female,6.85
SUR,2017,Male,18.32
SUR,2017,Total,13.83
SUR,2018,Female,7.09
SUR,2018,Male,19.02
SUR,2018,Total,14.32
SUR,2019,Female,7.09
SUR,2019,Male,19.02
SUR,2019,Total,14.32
SUR,2020,Female,6.56
SUR,2020,Male,17.54
SUR,2020,Total,13.26
SWE,2000,Female,6.11
SWE,2000,Male,17.54
SWE,2000,Total,12.31
SWE,2001,Female,6.11
SWE,2001,Male,17.54
SWE,2001,Total,12.31
SWE,2002,Female,6.22
SWE,2002,Male,17.87
SWE,2002,Total,12.53
SWE,2003,Female,6.19
SWE,2003,Male,17.79
SWE,2003,Total,12.48
SWE,2004,Female,6.11
SWE,2004,Male,17.53
SWE,2004,Total,12.31
SWE,2005,Female,6.06
SWE,2005,Male,17.37
SWE,2005,Total,12.19
SWE,2006,Female,6.1
SWE,2006,Male,17.47
SWE,2006,Total,12.26
SWE,2007,Female,6.13
SWE,2007,Male,17.57
SWE,2007,Total,12.32
SWE,2008,Female,6.21
SWE,2008,Male,17.79
SWE,2008,Total,12.48
SWE,2009,Female,6.27
SWE,2009,Male,17.97
SWE,2009,Total,12.61
SWE,2010,Female,6.31
SWE,2010,Male,18.07
SWE,2010,Total,12.68
SWE,2011,Female,6.26
SWE,2011,Male,17.91
SWE,2011,Total,12.58
SWE,2012,Female,6.22
SWE,2012,Male,17.79
SWE,2012,Total,12.5
SWE,2013,Female,6.18
SWE,2013,Male,17.67
SWE,2013,Total,12.42
SWE,2014,Female,6.13
SWE,2014,Male,17.54
SWE,2014,Total,12.34
SWE,2015,Female,6.07
SWE,2015,Male,17.36
SWE,2015,Total,12.22
SWE,2016,Female,6.01
SWE,2016,Male,17.19
SWE,2016,Total,12.11
SWE,2017,Female,5.99
SWE,2017,Male,17.14
SWE,2017,Total,12.08
SWE,2018,Female,5.96
SWE,2018,Male,17.06
SWE,2018,Total,12.03
SWE,2019,Female,5.96
SWE,2019,Male,17.06
SWE,2019,Total,12.03
SWE,2020,Female,6.11
SWE,2020,Male,17.51
SWE,2020,Total,12.34
CHE,2000,Female,7.8
CHE,2000,Male,22.73
CHE,2000,Total,15.64
CHE,2001,Female,7.8
CHE,2001,Male,22.73
CHE,2001,Total,15.64
CHE,2002,Female,7.7
CHE,2002,Male,22.45
CHE,2002,Total,15.46
CHE,2003,Female,7.59
CHE,2003,Male,22.1
CHE,2003,Total,15.23
CHE,2004,Female,7.45
CHE,2004,Male,21.67
CHE,2004,Total,14.94
CHE,2005,Female,7.31
CHE,2005,Male,21.27
CHE,2005,Total,14.67
CHE,2006,Female,7.26
CHE,2006,Male,21.12
CHE,2006,Total,14.56
CHE,2007,Female,7.24
CHE,2007,Male,21.09
CHE,2007,Total,14.54
CHE,2008,Female,7.2
CHE,2008,Male,20.97
CHE,2008,Total,14.46
CHE,2009,Female,7.11
CHE,2009,Male,20.68
CHE,2009,Total,14.27
CHE,2010,Female,7.04
CHE,2010,Male,20.47
CHE,2010,Total,14.14
CHE,2011,Female,6.97
CHE,2011,Male,20.24
CHE,2011,Total,13.99
CHE,2012,Female,6.89
CHE,2012,Male,20.03
CHE,2012,Total,13.84
CHE,2013,Female,6.8
CHE,2013,Male,19.76
CHE,2013,Total,13.67
CHE,2014,Female,6.73
CHE,2014,Male,19.57
CHE,2014,Total,13.54
CHE,2015,Female,6.63
CHE,2015,Male,19.26
CHE,2015,Total,13.33
CHE,2016,Female,6.52
CHE,2016,Male,18.95
CHE,2016,Total,13.12
CHE,2017,Female,6.42
CHE,2017,Male,18.65
CHE,2017,Total,12.92
CHE,2018,Female,6.43
CHE,2018,Male,18.71
CHE,2018,Total,12.96
CHE,2019,Female,6.43
CHE,2019,Male,18.71
CHE,2019,Total,12.96
CHE,2020,Female,6.25
CHE,2020,Male,18.16
CHE,2020,Total,12.59
SYR,2000,Female,37.79
SYR,2000,Male,105.0
SYR,2000,Total,87.2
SYR,2001,Female,37.79
SYR,2001,Male,105.0
SYR,2001,Total,87.2
SYR,2002,Female,36.51
SYR,2002,Male,101.5
SYR,2002,Total,84.3
SYR,2003,Female,34.63
SYR,2003,Male,96.29
SYR,2003,Total,80.01
SYR,2004,Female,32.51
SYR,2004,Male,90.46
SYR,2004,Total,75.18
SYR,2005,Female,30.36
SYR,2005,Male,84.52
SYR,2005,Total,70.25
SYR,2006,Female,28.42
SYR,2006,Male,79.13
SYR,2006,Total,65.79
SYR,2007,Female,27.09
SYR,2007,Male,75.43
SYR,2007,Total,62.73
SYR,2008,Female,26.41
SYR,2008,Male,73.59
SYR,2008,Total,61.22
SYR,2009,Female,26.03
SYR,2009,Male,72.61
SYR,2009,Total,60.42
SYR,2010,Female,24.15
SYR,2010,Male,67.48
SYR,2010,Total,56.16
SYR,2011,Female,18.11
SYR,2011,Male,50.68
SYR,2011,Total,42.19
SYR,2012,Female,11.42
SYR,2012,Male,32.05
SYR,2012,Total,26.69
SYR,2013,Female,7.01
SYR,2013,Male,19.78
SYR,2013,Total,16.46
SYR,2014,Female,7.25
SYR,2014,Male,20.6
SYR,2014,Total,17.13
SYR,2015,Female,7.68
SYR,2015,Male,21.88
SYR,2015,Total,18.18
SYR,2016,Female,6.84
SYR,2016,Male,19.53
SYR,2016,Total,16.22
SYR,2017,Female,6.03
SYR,2017,Male,17.21
SYR,2017,Total,14.28
SYR,2018,Female,5.47
SYR,2018,Male,15.59
SYR,2018,Total,12.93
SYR,2019,Female,5.47
SYR,2019,Male,15.59
SYR,2019,Total,12.93
SYR,2020,Female,2.63
SYR,2020,Male,7.45
SYR,2020,Total,6.17
TJK,2000,Female,3.46
TJK,2000,Male,9.14
TJK,2000,Total,7.35
TJK,2001,Female,3.46
TJK,2001,Male,9.14
TJK,2001,Total,7.35
TJK,2002,Female,3.44
TJK,2002,Male,9.1
TJK,2002,Total,7.32
TJK,2003,Female,3.39
TJK,2003,Male,8.97
TJK,2003,Total,7.22
TJK,2004,Female,3.26
TJK,2004,Male,8.62
TJK,2004,Total,6.95
TJK,2005,Female,3.08
TJK,2005,Male,8.15
TJK,2005,Total,6.57
TJK,2006,Female,2.88
TJK,2006,Male,7.62
TJK,2006,Total,6.15
TJK,2007,Female,2.65
TJK,2007,Male,7.0
TJK,2007,Total,5.66
TJK,2008,Female,2.65
TJK,2008,Male,7.02
TJK,2008,Total,5.67
TJK,2009,Female,2.69
TJK,2009,Male,7.13
TJK,2009,Total,5.77
TJK,2010,Female,2.86
TJK,2010,Male,7.58
TJK,2010,Total,6.14
TJK,2011,Female,2.96
TJK,2011,Male,7.85
TJK,2011,Total,6.36
TJK,2012,Female,3.08
TJK,2012,Male,8.19
TJK,2012,Total,6.64
TJK,2013,Female,3.21
TJK,2013,Male,8.53
TJK,2013,Total,6.92
TJK,2014,Female,3.38
TJK,2014,Male,8.99
TJK,2014,Total,7.3
TJK,2015,Female,3.47
TJK,2015,Male,9.23
TJK,2015,Total,7.49
TJK,2016,Female,3.52
TJK,2016,Male,9.38
TJK,2016,Total,7.62
TJK,2017,Female,3.44
TJK,2017,Male,9.16
TJK,2017,Total,7.44
TJK,2018,Female,3.35
TJK,2018,Male,8.93
TJK,2018,Total,7.26
TJK,2019,Female,3.35
TJK,2019,Male,8.93
TJK,2019,Total,7.26
TJK,2020,Female,2.86
TJK,2020,Male,7.64
TJK,2020,Total,6.22
THA,2000,Female,8.29
THA,2000,Male,22.52
THA,2000,Total,16.64
THA,2001,Female,8.29
THA,2001,Male,22.52
THA,2001,Total,16.64
THA,2002,Female,8.49
THA,2002,Male,23.14
THA,2002,Total,17.07
THA,2003,Female,8.57
THA,2003,Male,23.41
THA,2003,Total,17.26
THA,2004,Female,8.7
THA,2004,Male,23.81
THA,2004,Total,17.54
THA,2005,Female,8.73
THA,2005,Male,23.94
THA,2005,Total,17.62
THA,2006,Female,8.69
THA,2006,Male,23.87
THA,2006,Total,17.57
THA,2007,Female,8.2
THA,2007,Male,22.45
THA,2007,Total,16.57
THA,2008,Female,7.72
THA,2008,Male,21.05
THA,2008,Total,15.59
THA,2009,Female,7.31
THA,2009,Male,19.88
THA,2009,Total,14.77
THA,2010,Female,7.42
THA,2010,Male,20.24
THA,2010,Total,15.02
THA,2011,Female,7.63
THA,2011,Male,20.87
THA,2011,Total,15.46
THA,2012,Female,7.78
THA,2012,Male,21.33
THA,2012,Total,15.77
THA,2013,Female,7.83
THA,2013,Male,21.52
THA,2013,Total,15.9
THA,2014,Female,7.79
THA,2014,Male,21.42
THA,2014,Total,15.83
THA,2015,Female,7.84
THA,2015,Male,21.58
THA,2015,Total,15.94
THA,2016,Female,7.91
THA,2016,Male,21.83
THA,2016,Total,16.11
THA,2017,Female,7.66
THA,2017,Male,21.11
THA,2017,Total,15.6
THA,2018,Female,7.57
THA,2018,Male,20.89
THA,2018,Total,15.44
THA,2019,Female,7.57
THA,2019,Male,20.89
THA,2019,Total,15.44
THA,2020,Female,7.7
THA,2020,Male,21.33
THA,2020,Total,15.75
TLS,2000,Female,0.8
TLS,2000,Male,2.01
TLS,2000,Total,1.58
TLS,2001,Female,0.8
TLS,2001,Male,2.01
TLS,2001,Total,1.58
TLS,2002,Female,0.78
TLS,2002,Male,1.95
TLS,2002,Total,1.54
TLS,2003,Female,0.74
TLS,2003,Male,1.85
TLS,2003,Total,1.46
TLS,2004,Female,0.69
TLS,2004,Male,1.72
TLS,2004,Total,1.36
TLS,2005,Female,0.46
TLS,2005,Male,1.16
TLS,2005,Total,0.91
TLS,2006,Female,0.26
TLS,2006,Male,0.65
TLS,2006,Total,0.51
TLS,2007,Female,0.083
TLS,2007,Male,0.21
TLS,2007,Total,0.16
TLS,2008,Female,0.11
TLS,2008,Male,0.27
TLS,2008,Total,0.22
TLS,2009,Female,0.19
TLS,2009,Male,0.48
TLS,2009,Total,0.38
TLS,2010,Female,0.43
TLS,2010,Male,1.08
TLS,2010,Total,0.85
TLS,2011,Female,0.69
TLS,2011,Male,1.73
TLS,2011,Total,1.36
TLS,2012,Female,0.87
TLS,2012,Male,2.18
TLS,2012,Total,1.71
TLS,2013,Female,0.84
TLS,2013,Male,2.09
TLS,2013,Total,1.65
TLS,2014,Female,0.75
TLS,2014,Male,1.88
TLS,2014,Total,1.48
TLS,2015,Female,0.69
TLS,2015,Male,1.73
TLS,2015,Total,1.36
TLS,2016,Female,0.67
TLS,2016,Male,1.68
TLS,2016,Total,1.32
TLS,2017,Female,0.69
TLS,2017,Male,1.71
TLS,2017,Total,1.35
TLS,2018,Female,0.59
TLS,2018,Male,1.47
TLS,2018,Total,1.15
TLS,2019,Female,0.59
TLS,2019,Male,1.47
TLS,2019,Total,1.15
TLS,2020,Female,0.25
TLS,2020,Male,0.62
TLS,2020,Total,0.49
TGO,2000,Female,2.11
TGO,2000,Male,5.26
TGO,2000,Total,4.1
TGO,2001,Female,2.11
TGO,2001,Male,5.26
TGO,2001,Total,4.1
TGO,2002,Female,2.02
TGO,2002,Male,5.02
TGO,2002,Total,3.91
TGO,2003,Female,2.01
TGO,2003,Male,5.01
TGO,2003,Total,3.91
TGO,2004,Female,2.17
TGO,2004,Male,5.41
TGO,2004,Total,4.21
TGO,2005,Female,2.36
TGO,2005,Male,5.88
TGO,2005,Total,4.58
TGO,2006,Female,2.63
TGO,2006,Male,6.58
TGO,2006,Total,5.12
TGO,2007,Female,2.71
TGO,2007,Male,6.77
TGO,2007,Total,5.27
TGO,2008,Female,2.69
TGO,2008,Male,6.73
TGO,2008,Total,5.24
TGO,2009,Female,2.6
TGO,2009,Male,6.5
TGO,2009,Total,5.07
TGO,2010,Female,2.48
TGO,2010,Male,6.2
TGO,2010,Total,4.84
TGO,2011,Female,2.38
TGO,2011,Male,5.96
TGO,2011,Total,4.65
TGO,2012,Female,2.39
TGO,2012,Male,5.98
TGO,2012,Total,4.67
TGO,2013,Female,2.38
TGO,2013,Male,5.96
TGO,2013,Total,4.66
TGO,2014,Female,2.47
TGO,2014,Male,6.2
TGO,2014,Total,4.84
TGO,2015,Female,2.37
TGO,2015,Male,5.95
TGO,2015,Total,4.65
TGO,2016,Female,2.25
TGO,2016,Male,5.65
TGO,2016,Total,4.42
TGO,2017,Female,2.08
TGO,2017,Male,5.22
TGO,2017,Total,4.09
TGO,2018,Female,1.98
TGO,2018,Male,4.98
TGO,2018,Total,3.9
TGO,2019,Female,1.98
TGO,2019,Male,4.98
TGO,2019,Total,3.9
TGO,2020,Female,2.01
TGO,2020,Male,5.04
TGO,2020,Total,3.95
TON,2000,Female,2.76
TON,2000,Male,7.04
TON,2000,Total,5.55
TON,2001,Female,2.76
TON,2001,Male,7.04
TON,2001,Total,5.55
TON,2002,Female,2.86
TON,2002,Male,7.3
TON,2002,Total,5.76
TON,2003,Female,2.84
TON,2003,Male,7.26
TON,2003,Total,5.73
TON,2004,Female,3.07
TON,2004,Male,7.86
TON,2004,Total,6.2
TON,2005,Female,3.02
TON,2005,Male,7.75
TON,2005,Total,6.11
TON,2006,Female,3.14
TON,2006,Male,8.05
TON,2006,Total,6.34
TON,2007,Female,2.88
TON,2007,Male,7.4
TON,2007,Total,5.83
TON,2008,Female,2.68
TON,2008,Male,6.88
TON,2008,Total,5.42
TON,2009,Female,2.44
TON,2009,Male,6.29
TON,2009,Total,4.95
TON,2010,Female,2.25
TON,2010,Male,5.8
TON,2010,Total,4.56
TON,2011,Female,1.59
TON,2011,Male,4.08
TON,2011,Total,3.21
TON,2012,Female,0.87
TON,2012,Male,2.23
TON,2012,Total,1.76
TON,2013,Female,0.46
TON,2013,Male,1.19
TON,2013,Total,0.94
TON,2014,Female,0.61
TON,2014,Male,1.58
TON,2014,Total,1.24
TON,2015,Female,0.74
TON,2015,Male,1.9
TON,2015,Total,1.49
TON,2016,Female,0.81
TON,2016,Male,2.08
TON,2016,Total,1.63
TON,2017,Female,0.79
TON,2017,Male,2.03
TON,2017,Total,1.59
TON,2018,Female,0.77
TON,2018,Male,1.98
TON,2018,Total,1.55
TON,2019,Female,0.77
TON,2019,Male,1.98
TON,2019,Total,1.55
TON,2020,Female,0.73
TON,2020,Male,1.9
TON,2020,Total,1.48
TTO,2000,Female,5.37
TTO,2000,Male,14.09
TTO,2000,Total,10.55
TTO,2001,Female,5.37
TTO,2001,Male,14.09
TTO,2001,Total,10.55
TTO,2002,Female,5.51
TTO,2002,Male,14.48
TTO,2002,Total,10.82
TTO,2003,Female,5.74
TTO,2003,Male,15.14
TTO,2003,Total,11.28
TTO,2004,Female,5.85
TTO,2004,Male,15.48
TTO,2004,Total,11.51
TTO,2005,Female,5.98
TTO,2005,Male,15.87
TTO,2005,Total,11.77
TTO,2006,Female,6.05
TTO,2006,Male,16.08
TTO,2006,Total,11.91
TTO,2007,Female,6.05
TTO,2007,Male,16.12
TTO,2007,Total,11.92
TTO,2008,Female,6.0
TTO,2008,Male,16.01
TTO,2008,Total,11.84
TTO,2009,Female,5.95
TTO,2009,Male,15.92
TTO,2009,Total,11.77
TTO,2010,Female,5.93
TTO,2010,Male,15.89
TTO,2010,Total,11.75
TTO,2011,Female,5.93
TTO,2011,Male,15.95
TTO,2011,Total,11.79
TTO,2012,Female,5.94
TTO,2012,Male,16.0
TTO,2012,Total,11.82
TTO,2013,Female,5.97
TTO,2013,Male,16.11
TTO,2013,Total,11.91
TTO,2014,Female,6.0
TTO,2014,Male,16.23
TTO,2014,Total,12.0
TTO,2015,Female,5.98
TTO,2015,Male,16.23
TTO,2015,Total,11.99
TTO,2016,Female,5.91
TTO,2016,Male,16.05
TTO,2016,Total,11.88
TTO,2017,Female,5.82
TTO,2017,Male,15.82
TTO,2017,Total,11.72
TTO,2018,Female,5.85
TTO,2018,Male,15.94
TTO,2018,Total,11.81
TTO,2019,Female,5.85
TTO,2019,Male,15.94
TTO,2019,Total,11.81
TTO,2020,Female,5.85
TTO,2020,Male,15.97
TTO,2020,Total,11.84
TUN,2000,Female,9.27
TUN,2000,Male,25.32
TUN,2000,Total,20.77
TUN,2001,Female,9.27
TUN,2001,Male,25.32
TUN,2001,Total,20.77
TUN,2002,Female,9.16
TUN,2002,Male,25.05
TUN,2002,Total,20.54
TUN,2003,Female,9.17
TUN,2003,Male,25.09
TUN,2003,Total,20.57
TUN,2004,Female,9.24
TUN,2004,Male,25.31
TUN,2004,Total,20.75
TUN,2005,Female,9.37
TUN,2005,Male,25.67
TUN,2005,Total,21.04
TUN,2006,Female,9.19
TUN,2006,Male,25.18
TUN,2006,Total,20.63
TUN,2007,Female,9.14
TUN,2007,Male,25.05
TUN,2007,Total,20.53
TUN,2008,Female,9.01
TUN,2008,Male,24.74
TUN,2008,Total,20.27
TUN,2009,Female,9.01
TUN,2009,Male,24.75
TUN,2009,Total,20.28
TUN,2010,Female,8.81
TUN,2010,Male,24.25
TUN,2010,Total,19.87
TUN,2011,Female,8.76
TUN,2011,Male,24.13
TUN,2011,Total,19.78
TUN,2012,Female,8.96
TUN,2012,Male,24.71
TUN,2012,Total,20.26
TUN,2013,Female,9.4
TUN,2013,Male,25.98
TUN,2013,Total,21.3
TUN,2014,Female,9.8
TUN,2014,Male,27.11
TUN,2014,Total,22.23
TUN,2015,Female,10.08
TUN,2015,Male,27.94
TUN,2015,Total,22.9
TUN,2016,Female,10.09
TUN,2016,Male,28.01
TUN,2016,Total,22.97
TUN,2017,Female,9.98
TUN,2017,Male,27.74
TUN,2017,Total,22.74
TUN,2018,Female,9.91
TUN,2018,Male,27.59
TUN,2018,Total,22.62
TUN,2019,Female,9.91
TUN,2019,Male,27.59
TUN,2019,Total,22.62
TUN,2020,Female,8.76
TUN,2020,Male,24.5
TUN,2020,Total,20.09
TKM,2000,Female,8.03
TKM,2000,Male,21.36
TKM,2000,Total,17.07
TKM,2001,Female,8.03
TKM,2001,Male,21.36
TKM,2001,Total,17.07
TKM,2002,Female,7.84
TKM,2002,Male,20.88
TKM,2002,Total,16.69
TKM,2003,Female,8.08
TKM,2003,Male,21.51
TKM,2003,Total,17.19
TKM,2004,Female,8.29
TKM,2004,Male,22.09
TKM,2004,Total,17.65
TKM,2005,Female,8.29
TKM,2005,Male,22.08
TKM,2005,Total,17.64
TKM,2006,Female,7.99
TKM,2006,Male,21.28
TKM,2006,Total,17.01
TKM,2007,Female,7.53
TKM,2007,Male,20.06
TKM,2007,Total,16.05
TKM,2008,Female,7.05
TKM,2008,Male,18.78
TKM,2008,Total,15.03
TKM,2009,Female,7.56
TKM,2009,Male,20.15
TKM,2009,Total,16.13
TKM,2010,Female,8.12
TKM,2010,Male,21.64
TKM,2010,Total,17.31
TKM,2011,Female,8.85
TKM,2011,Male,23.58
TKM,2011,Total,18.84
